Sample:	'1
File name:	G2025051305»ª·ú»¯¹¤»º³å³Ø2.FD3
Run date:	'13:09:27, 05/20/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	235.0/305.0	557.2
2	235.0/595.0	50.14
3	260.0/395.0	1712
4	260.0/575.0	154.6
5	265.0/385.0	1687
6	265.0/585.0	171.2
7	270.0/300.0	2063
8	270.0/600.0	178.7
9	275.0/305.0	2217
10	275.0/610.0	160.0
11	280.0/625.0	117.0
12	545.0/300.0	10.57
13	550.0/305.0	11.14
14	560.0/310.0	10.03

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	23.00	176.2	740.4	358.4	33.35	17.66	17.97	17.51	17.61	16.89	15.97	14.40	12.89	10.59	8.593	7.577	6.076	5.628	5.098	4.791	4.060	3.734	3.251	2.928	2.840	2.523	2.341	2.098	1.912	1.836	1.781	1.509	1.310	1.262	1.156	1.091	1.053	0.959	0.902	0.779	0.717	0.676	0.620	0.639	0.561	0.519	0.620	1.057	1.886	2.123	1.159	0.585	0.424	0.423	0.401	0.421	0.404	0.409	0.386	0.421	0.396	0.390	0.368	0.414	0.387	0.372	0.347	0.353	0.318	0.353	0.335	0.357	0.347	0.305	0.310	0.308	0.338
235.0	27.63	67.44	715.4	2804	594.6	116.8	24.79	20.39	19.65	20.45	17.45	15.51	14.11	11.38	9.372	7.443	6.443	5.446	5.089	4.924	4.011	3.518	3.407	2.965	2.797	2.489	2.542	2.355	1.931	1.967	1.896	1.522	1.469	1.332	1.180	1.181	0.968	0.881	0.910	0.804	0.825	0.745	0.692	0.592	0.586	0.531	0.614	0.637	1.089	2.219	5.889	9.522	6.045	1.621	0.374	0.420	0.346	0.392	0.380	0.432	0.383	0.425	0.391	0.391	0.499	0.415	0.365	0.321	0.285	0.394	0.354	0.324	0.353	0.310	0.338	0.355	0.280
240.0	38.28	40.76	266.1	3583	5033	549.3	109.4	24.69	24.17	22.44	20.06	18.75	15.50	12.71	9.841	8.601	6.800	5.665	5.286	5.760	4.420	4.028	3.654	3.157	2.936	2.670	2.709	2.419	2.089	2.010	1.873	1.661	1.322	1.390	1.122	1.157	1.131	0.990	0.893	0.919	0.848	0.779	0.647	0.658	0.613	0.627	0.599	0.502	0.687	0.970	3.718	14.35	25.95	20.10	9.232	1.584	0.470	0.419	0.596	0.468	0.409	0.399	0.404	0.397	0.516	0.429	0.379	0.420	0.340	0.334	0.377	0.383	0.346	0.333	0.300	0.373	0.323
245.0	52.06	49.93	88.79	1472	9999.9	9999.9	459.4	65.39	32.14	25.86	23.98	20.40	17.43	14.18	10.89	9.395	7.305	6.075	5.460	5.509	4.364	4.030	3.524	3.338	3.123	2.750	2.704	2.627	2.229	1.892	1.691	1.709	1.395	1.324	1.185	1.113	1.109	1.033	0.890	0.938	0.933	0.783	0.675	0.686	0.734	0.623	0.608	0.556	0.606	0.595	1.255	5.298	20.91	49.86	58.64	22.18	9.528	0.991	0.597	0.485	0.537	0.503	0.454	0.502	0.522	0.455	0.470	0.453	0.414	0.402	0.428	0.348	0.314	0.340	0.304	0.383	0.318
250.0	75.16	69.70	78.62	386.5	3883	9999.9	9999.9	8142	160.2	41.46	33.49	26.80	21.17	16.91	13.04	10.91	7.944	7.079	6.375	5.749	4.816	4.184	3.990	3.646	3.332	3.114	2.930	2.630	2.401	2.143	1.865	1.649	1.531	1.328	1.432	1.213	1.204	1.038	1.049	0.887	1.008	0.869	0.910	0.770	0.816	0.724	0.681	0.648	0.637	0.592	0.744	1.719	5.467	16.88	39.68	72.50	109.4	93.03	18.23	9.535	1.540	0.651	0.617	0.637	0.534	0.589	0.491	0.519	0.482	0.437	0.478	0.423	0.431	0.405	0.354	0.435	0.351
255.0	111.2	76.01	78.20	185.6	944.0	2971	9999.9	9999.9	9999.9	193.5	53.80	39.60	29.39	22.03	16.16	13.39	9.219	8.185	7.363	6.610	5.430	5.029	4.298	3.957	3.544	3.486	3.066	2.834	2.683	2.545	2.216	2.192	1.512	1.543	1.446	1.228	1.131	1.236	1.149	1.003	1.117	1.051	0.992	0.854	0.891	0.801	0.773	0.762	0.698	0.687	0.790	1.111	1.770	4.382	9.518	17.79	42.95	112.1	201.7	196.1	29.09	13.63	1.302	0.935	0.725	0.665	0.633	0.642	0.515	0.628	0.551	0.481	0.502	0.432	0.551	0.468	0.509
260.0	122.1	90.96	74.95	138.6	347.4	776.5	4768	9999.9	9999.9	2078	148.1	52.87	39.01	27.27	19.14	15.08	10.60	9.451	7.927	7.521	5.582	5.449	4.907	3.895	3.979	3.803	3.297	2.816	2.783	2.610	2.452	2.230	1.841	1.609	1.409	1.371	1.196	1.204	1.132	1.015	1.088	1.038	1.037	0.822	1.058	0.922	0.856	0.801	0.662	0.718	0.757	1.046	1.161	1.747	2.812	4.777	10.54	31.06	96.42	210.8	244.7	186.8	25.09	8.144	1.070	0.868	0.810	0.734	0.766	0.664	0.656	0.534	0.640	0.493	0.579	0.548	0.476
265.0	146.3	101.9	81.70	105.1	254.6	349.6	1226	8928	9999.9	9999.9	1670	98.15	49.63	34.84	23.98	18.15	13.36	10.98	8.418	8.501	6.711	5.452	5.324	4.331	4.337	4.111	3.667	3.219	2.925	2.812	2.484	2.340	2.161	1.771	1.534	1.493	1.374	1.197	1.167	1.095	1.170	1.096	1.187	1.048	1.194	0.953	0.809	0.859	0.827	0.658	0.729	0.975	1.160	1.603	1.717	1.948	3.279	7.997	23.25	63.93	159.4	296.7	248.8	165.6	20.04	3.140	1.130	0.950	0.932	0.842	0.789	0.649	0.727	0.562	0.667	0.639	0.605
270.0	146.5	115.6	87.30	96.90	188.9	359.2	535.3	2246	9999.9	9999.9	9999.9	6573	121.8	55.92	35.09	25.59	18.13	13.66	10.95	9.887	8.119	6.659	6.181	5.118	4.829	4.380	4.077	3.481	3.323	3.051	2.897	2.639	2.402	2.047	1.788	1.711	1.614	1.463	1.312	1.255	1.187	1.279	1.368	1.311	1.165	1.075	0.937	1.014	0.945	0.794	0.764	0.929	1.039	1.347	1.867	2.234	2.567	3.102	6.266	15.51	38.33	89.96	157.6	259.8	265.6	217.6	112.8	13.52	3.963	1.190	0.992	0.846	0.883	0.753	0.765	0.779	0.758
