Sample:	'1
File name:	Default_20230321_124211.FD3
Run date:	'12:35:50, 03/21/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/340.0	 1787
2	225.0/580.0	65.50
3	225.0/595.0	65.10
4	225.0/605.0	64.95
5	225.0/615.0	63.53
6	225.0/635.0	59.56
7	265.0/585.0	62.73
8	270.0/595.0	67.61
9	275.0/340.0	 1982
10	275.0/605.0	72.15
11	455.0/335.0	6.335
12	560.0/345.0	9.892
13	565.0/340.0	10.08

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	210.8	 3686	 6536	 1548	34.36	7.853	6.988	5.734	4.653	4.245	3.863	3.486	3.034	2.645	2.179	2.047	1.856	1.737	1.602	1.502	1.369	1.333	1.438	1.334	1.284	1.265	1.165	1.181	1.114	1.054	1.071	0.981	0.952	0.952	0.916	0.948	0.879	0.758	0.701	0.652	0.612	0.721	0.764	0.647	0.556	0.504	1.884	11.81	27.81	26.05	10.33	1.953	0.422	0.335	0.310	0.295	0.264	0.242	0.244	0.205	0.204	0.214	0.203	0.168	0.168	0.149	0.143	0.116	0.126	0.123	0.095	0.088	0.088	0.081	0.064	0.098	0.067
235.0	99.87	 1079	 4750	 6706	 1829	53.96	9.601	7.231	5.778	5.649	4.340	3.675	3.584	2.918	2.545	2.209	2.042	1.875	1.650	1.470	1.431	1.427	1.485	1.402	1.346	1.359	1.318	1.210	1.060	1.075	1.140	0.950	1.005	1.026	0.856	0.819	0.873	0.794	0.746	0.678	0.590	0.618	0.649	0.732	0.751	0.614	0.830	3.124	8.693	16.70	25.67	20.74	14.56	3.252	0.392	0.328	0.326	0.284	0.255	0.241	0.184	0.237	0.193	0.218	0.148	0.160	0.138	0.118	0.136	0.120	0.105	0.073	0.086	0.101	0.080	0.054	0.066
240.0	102.9	277.9	 1613	 6533	 7070	365.4	26.12	8.665	6.729	6.097	5.200	4.232	3.680	3.244	2.614	2.469	2.019	1.791	1.732	1.671	1.495	1.608	1.537	1.416	1.405	1.450	1.346	1.294	1.083	1.088	1.061	1.050	1.014	0.944	0.962	0.821	0.842	0.792	0.816	0.746	0.591	0.664	0.585	0.601	0.760	0.780	0.752	1.089	2.368	4.602	11.29	27.86	43.53	21.02	10.94	1.386	0.329	0.320	0.290	0.242	0.214	0.208	0.193	0.198	0.159	0.143	0.173	0.127	0.135	0.102	0.109	0.094	0.125	0.105	0.056	0.057	0.096
245.0	86.87	139.9	402.9	 2631	 8512	 6743	276.6	15.88	9.095	7.141	5.565	4.712	4.183	3.658	2.577	2.627	2.172	1.799	1.950	1.716	1.730	1.512	1.647	1.452	1.507	1.453	1.306	1.348	1.241	1.169	1.032	1.119	0.977	0.930	0.887	0.750	0.817	0.764	0.842	0.805	0.602	0.707	0.561	0.636	0.648	0.772	0.831	0.812	0.993	1.394	2.906	8.990	25.30	42.91	48.94	19.20	7.101	0.617	0.311	0.271	0.263	0.191	0.219	0.225	0.158	0.232	0.165	0.132	0.154	0.127	0.130	0.106	0.110	0.115	0.075	0.070	0.103
250.0	40.41	101.1	175.5	647.1	 3125	 8000	 8495	 1105	71.19	11.07	8.681	7.074	5.598	4.423	3.822	2.864	2.560	2.294	2.004	1.930	1.886	1.669	1.664	1.570	1.603	1.471	1.372	1.278	1.368	1.240	1.101	1.124	1.008	0.928	0.903	0.885	0.818	0.689	0.723	0.766	0.687	0.666	0.586	0.677	0.660	0.637	0.637	0.751	0.906	0.938	1.094	2.432	6.304	13.76	27.18	39.90	52.94	43.52	13.35	6.001	0.791	0.323	0.312	0.245	0.214	0.205	0.177	0.159	0.178	0.159	0.140	0.127	0.137	0.111	0.094	0.107	0.096
255.0	25.95	40.41	110.1	244.5	731.9	 2197	 7830	9999.9	 1664	87.67	13.49	10.98	7.221	5.801	4.278	3.528	3.283	2.543	2.364	2.198	2.151	1.911	1.754	1.655	1.417	1.774	1.559	1.365	1.411	1.406	1.343	1.177	0.947	0.954	0.890	0.850	0.740	0.741	0.668	0.710	0.784	0.746	0.600	0.636	0.583	0.647	0.553	0.559	0.633	0.788	0.878	1.268	1.875	3.464	6.418	9.807	19.62	43.71	74.96	77.04	20.75	7.722	0.550	0.317	0.316	0.282	0.221	0.185	0.213	0.177	0.156	0.149	0.157	0.138	0.113	0.132	0.106
260.0	18.79	22.62	53.48	150.4	247.4	524.0	 2617	9999.9	9999.9	 1348	58.06	13.16	9.561	7.258	5.703	4.564	3.612	3.163	2.762	2.430	2.008	2.115	1.956	1.920	1.508	1.616	1.628	1.580	1.495	1.356	1.293	1.225	1.022	0.999	0.832	0.858	0.857	0.728	0.688	0.651	0.717	0.725	0.688	0.700	0.604	0.642	0.529	0.532	0.521	0.570	0.631	1.047	1.186	1.378	1.807	2.591	4.763	12.08	34.30	72.07	93.41	74.83	16.91	3.125	0.411	0.332	0.319	0.194	0.216	0.172	0.168	0.194	0.148	0.162	0.155	0.110	0.160
265.0	20.26	19.66	27.59	77.75	170.1	182.7	624.5	 3883	9999.9	9999.9	 1072	27.05	13.02	9.063	6.925	5.096	4.240	3.645	3.119	2.966	2.264	2.378	2.083	1.932	1.556	1.692	1.589	1.597	1.749	1.515	1.551	1.282	1.148	0.929	0.948	0.910	0.859	0.876	0.746	0.768	0.652	0.704	0.746	0.751	0.669	0.616	0.590	0.590	0.528	0.518	0.460	0.674	0.909	1.303	1.152	1.043	1.463	3.084	8.390	22.02	53.53	98.64	104.9	25.00	11.72	0.988	0.342	0.241	0.252	0.251	0.187	0.202	0.165	0.171	0.163	0.141	0.127
270.0	59.64	57.84	43.88	40.01	88.29	149.8	219.8	926.7	 3775	9999.9	9999.9	 4110	64.41	14.61	9.836	6.943	5.668	4.327	3.829	3.211	2.736	2.608	2.333	2.086	2.045	1.924	1.748	1.783	1.644	1.623	1.465	1.380	1.261	1.176	1.049	1.074	0.935	0.992	0.812	0.848	0.708	0.731	0.762	0.847	0.800	0.726	0.758	0.656	0.637	0.585	0.503	0.524	0.586	0.794	1.012	1.133	1.191	1.301	2.305	5.265	12.94	29.33	52.87	71.04	92.62	69.97	47.09	8.422	1.270	0.387	0.289	0.249	0.202	0.210	0.184	0.156	0.187
