Sample:	'1
File name:	Default_20230210_155047.FD3
Run date:	'15:44:25, 02/10/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/595.0	22.99
2	230.0/350.0	396.7
3	240.0/265.0	132.0
4	240.0/385.0	461.3
5	240.0/400.0	456.4
6	245.0/270.0	121.6
7	250.0/420.0	438.3
8	250.0/435.0	437.9
9	255.0/280.0	155.9
10	270.0/300.0	280.3
11	270.0/595.0	30.69
12	275.0/305.0	324.6
13	275.0/380.0	437.4
14	275.0/610.0	26.32
15	280.0/310.0	321.6
16	280.0/385.0	437.0
17	280.0/400.0	411.4
18	280.0/620.0	23.01
19	285.0/320.0	315.9
20	290.0/325.0	319.4
21	305.0/345.0	246.5
22	310.0/350.0	224.8
23	315.0/355.0	221.8
24	320.0/360.0	228.8
25	335.0/380.0	267.0
26	350.0/400.0	245.3
27	430.0/505.0	23.21
28	445.0/525.0	13.52

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	44.51	392.5	770.7	190.0	9.971	6.068	5.124	4.535	3.524	3.350	2.846	2.617	2.239	2.031	1.653	1.506	1.371	1.227	1.125	1.045	0.958	0.850	0.843	0.866	0.811	0.803	0.718	0.754	0.733	0.758	0.690	0.623	0.652	0.584	0.594	0.631	0.639	0.637	0.582	0.541	0.543	0.499	0.516	0.464	0.425	0.456	0.541	1.493	3.323	3.226	1.515	0.547	0.360	0.353	0.352	0.336	0.382	0.386	0.359	0.355	0.340	0.346	0.355	0.338	0.341	0.365	0.359	0.360	0.367	0.338	0.356	0.367	0.356	0.371	0.365	0.359	0.370
235.0	31.37	127.9	675.7	 1021	263.9	12.57	5.407	5.506	3.771	3.177	3.222	2.502	2.370	2.142	1.486	1.580	1.263	1.164	1.195	1.074	0.945	0.827	0.926	0.791	0.791	0.765	0.873	0.718	0.714	0.673	0.684	0.566	0.650	0.608	0.562	0.556	0.655	0.652	0.596	0.541	0.514	0.518	0.537	0.527	0.459	0.480	0.451	0.660	1.364	2.568	4.080	5.229	2.699	0.773	0.364	0.411	0.397	0.414	0.360	0.344	0.359	0.369	0.299	0.354	0.361	0.315	0.348	0.353	0.324	0.334	0.310	0.367	0.336	0.369	0.357	0.394	0.387
240.0	43.10	50.19	253.8	 1075	 1131	188.1	7.396	5.902	3.942	3.251	3.297	2.924	2.472	2.178	1.672	1.419	1.375	1.136	1.185	1.115	0.870	0.846	0.954	0.807	0.726	0.823	0.786	0.714	0.724	0.707	0.706	0.637	0.625	0.635	0.577	0.521	0.635	0.569	0.581	0.574	0.634	0.501	0.537	0.482	0.500	0.567	0.546	0.470	0.609	1.017	2.114	5.530	7.195	5.541	2.202	0.522	0.402	0.398	0.367	0.332	0.351	0.347	0.331	0.360	0.344	0.332	0.373	0.337	0.322	0.335	0.339	0.365	0.375	0.362	0.326	0.436	0.328
245.0	44.81	57.95	77.55	469.4	 1447	 1081	122.9	5.793	4.596	4.161	3.794	3.516	2.368	2.097	1.861	1.446	1.451	1.260	1.161	1.244	0.938	0.953	0.922	0.855	0.801	0.812	0.868	0.691	0.742	0.643	0.762	0.800	0.607	0.594	0.524	0.574	0.558	0.557	0.568	0.539	0.578	0.549	0.565	0.523	0.485	0.523	0.606	0.584	0.472	0.486	0.723	2.021	4.782	7.832	8.125	4.683	1.373	0.406	0.379	0.370	0.362	0.357	0.363	0.367	0.361	0.303	0.421	0.338	0.327	0.377	0.381	0.391	0.362	0.327	0.324	0.409	0.370
250.0	27.99	58.09	79.63	137.1	559.7	 1350	 1339	167.5	18.71	4.655	3.853	3.291	2.748	2.204	1.942	1.708	1.421	1.355	1.232	1.195	1.053	0.942	0.842	0.846	0.790	0.916	0.773	0.775	0.747	0.691	0.712	0.702	0.603	0.607	0.574	0.588	0.559	0.532	0.543	0.531	0.567	0.546	0.532	0.517	0.493	0.478	0.506	0.609	0.628	0.629	0.528	0.768	1.439	2.839	5.075	7.035	8.631	7.370	4.117	1.381	0.391	0.365	0.333	0.379	0.365	0.332	0.392	0.341	0.354	0.349	0.339	0.367	0.358	0.366	0.378	0.362	0.388
255.0	20.53	28.16	78.54	117.7	150.9	390.6	 1339	 1907	221.4	16.61	4.772	3.596	3.009	2.426	1.962	1.806	1.450	1.357	1.271	1.140	1.102	0.921	0.860	0.816	0.774	0.835	0.810	0.889	0.734	0.704	0.682	0.727	0.571	0.667	0.568	0.562	0.602	0.508	0.491	0.436	0.514	0.542	0.533	0.509	0.502	0.562	0.476	0.468	0.445	0.601	0.730	0.881	0.752	0.911	1.463	1.958	3.604	7.651	12.42	12.28	6.200	1.423	0.377	0.375	0.332	0.317	0.363	0.318	0.300	0.375	0.333	0.354	0.352	0.366	0.353	0.368	0.372
260.0	19.92	17.62	40.41	117.6	105.6	104.5	478.2	 1865	 1728	178.8	9.231	3.888	3.521	2.821	2.165	1.814	1.555	1.428	1.502	1.174	1.121	1.039	1.100	0.907	0.891	0.858	0.824	0.869	0.792	0.833	0.726	0.748	0.628	0.647	0.572	0.500	0.542	0.486	0.480	0.468	0.438	0.575	0.547	0.541	0.556	0.521	0.478	0.443	0.410	0.461	0.560	0.908	0.953	0.737	0.669	0.735	1.175	2.425	6.186	11.88	15.71	11.50	4.234	0.762	0.386	0.374	0.350	0.404	0.399	0.361	0.356	0.363	0.350	0.315	0.358	0.380	0.400
265.0	18.06	17.10	19.30	68.17	132.0	74.01	122.7	743.8	 2263	 1519	138.1	6.163	4.072	3.080	2.678	1.843	1.525	1.362	1.364	1.312	1.190	1.231	1.036	0.905	0.920	0.853	0.842	0.799	0.751	0.825	0.783	0.689	0.659	0.618	0.581	0.487	0.501	0.460	0.474	0.473	0.405	0.540	0.564	0.552	0.536	0.475	0.474	0.466	0.398	0.350	0.403	0.573	0.904	1.061	0.865	0.552	0.596	0.913	1.766	4.000	9.327	15.68	16.89	9.441	2.413	0.472	0.370	0.420	0.404	0.344	0.323	0.382	0.396	0.323	0.418	0.328	0.365
270.0	20.55	18.33	15.47	26.21	76.17	121.6	89.24	188.5	806.0	 1899	 1978	595.1	34.47	3.667	2.730	2.242	1.879	1.474	1.487	1.366	1.145	1.183	1.063	1.046	0.964	0.903	0.972	0.865	0.784	0.755	0.782	0.740	0.619	0.646	0.598	0.526	0.562	0.477	0.498	0.455	0.437	0.487	0.524	0.551	0.582	0.484	0.470	0.500	0.420	0.395	0.377	0.462	0.507	0.690	0.807	0.993	0.919	0.798	0.789	1.270	2.574	5.020	8.760	12.71	14.58	12.69	7.324	2.504	0.554	0.395	0.388	0.413	0.369	0.346	0.446	0.349	0.389
