Sample:	'1
File name:	Z01047¿÷œÌ∫√—ı≥ÿ.FD3
Run date:	'15:58:22, 07/01/2024
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/340.0	 2356
2	275.0/610.0	83.36
3	275.0/635.0	81.26
4	280.0/340.0	 2269
5	280.0/620.0	87.36
6	285.0/415.0	 1624
7	345.0/430.0	 1813
8	350.0/435.0	 1801
9	460.0/350.0	12.07
10	570.0/335.0	14.51

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	954.5	9999.9	9999.9	 5311	110.2	31.38	22.30	16.13	12.89	10.51	8.968	8.819	8.253	7.308	6.928	6.627	6.897	6.539	6.691	6.460	6.618	6.612	6.615	6.880	6.911	6.975	6.883	6.713	6.503	6.868	6.524	6.346	6.044	6.030	5.537	5.406	5.131	4.585	4.337	3.999	3.787	3.488	3.496	3.255	3.176	2.995	3.934	13.59	33.92	37.08	17.43	5.146	2.256	1.978	1.922	1.834	1.816	1.718	1.506	1.406	1.338	1.251	1.181	1.129	1.088	0.987	1.009	0.883	0.826	0.811	0.740	0.664	0.602	0.602	0.514	0.529	0.523
235.0	353.3	 3070	9999.9	9999.9	 3414	181.4	30.35	20.62	16.82	11.91	10.63	10.33	9.192	7.978	7.742	6.732	7.138	6.730	7.366	6.981	6.799	6.943	6.880	6.808	6.970	7.054	7.124	6.930	6.698	6.925	6.323	6.359	6.058	5.887	5.798	5.140	5.118	4.627	4.509	4.180	3.948	3.688	3.688	3.219	3.407	3.087	3.216	5.352	11.83	23.37	39.16	51.89	21.09	8.731	2.199	1.805	1.903	1.784	1.668	1.427	1.228	1.224	1.144	1.191	1.029	1.096	1.091	0.900	0.848	0.795	0.748	0.635	0.629	0.654	0.538	0.496	0.527
240.0	227.6	792.4	 4165	9999.9	9999.9	 2665	100.7	27.97	19.71	15.50	12.55	11.52	9.733	9.034	8.176	7.384	7.666	6.996	7.694	7.476	6.817	7.341	7.066	7.135	7.469	7.218	7.340	7.136	7.227	6.825	6.990	6.201	6.046	5.743	5.629	5.256	4.939	5.009	4.628	4.414	3.941	3.712	3.723	3.245	3.125	3.174	3.165	3.448	4.708	7.749	17.67	48.11	74.00	64.10	18.51	5.255	1.886	1.819	1.637	1.666	1.345	1.214	1.337	1.138	1.129	1.090	1.060	0.928	0.933	0.883	0.741	0.699	0.586	0.647	0.577	0.544	0.481
245.0	221.1	290.4	 1042	 6666	9999.9	9999.9	 1869	50.89	25.77	20.06	15.51	13.07	10.97	9.981	8.865	8.219	8.291	7.396	7.924	7.827	7.421	7.602	7.084	7.305	7.743	7.442	7.371	7.568	7.158	6.822	7.058	6.554	5.756	6.020	5.516	5.374	5.189	4.912	4.577	4.596	4.029	3.905	3.654	3.441	3.110	3.145	2.936	3.004	3.185	3.674	5.830	16.00	42.06	82.96	96.14	26.25	14.81	2.861	1.834	1.645	1.514	1.336	1.224	1.253	1.219	1.030	1.074	0.984	0.905	0.785	0.854	0.699	0.600	0.593	0.538	0.534	0.494
250.0	217.5	179.7	326.6	 1639	 6594	9999.9	9999.9	 6709	114.6	30.58	21.40	17.52	14.10	12.14	10.77	9.618	8.981	8.542	8.469	8.268	8.189	7.427	7.545	7.824	8.006	7.731	7.668	7.808	7.610	7.375	7.496	6.790	6.265	5.792	5.467	5.364	5.089	4.838	4.486	4.496	4.122	3.815	3.687	3.659	3.420	3.255	3.092	2.965	2.835	2.763	3.206	5.307	11.56	26.03	49.93	71.72	102.3	81.55	56.75	10.89	3.052	1.478	1.322	1.395	1.264	1.153	1.196	1.001	0.915	0.941	0.800	0.648	0.671	0.639	0.588	0.544	0.504
255.0	231.0	152.4	174.3	462.5	 1544	 3536	9999.9	9999.9	 9922	144.3	32.34	24.45	18.42	16.54	13.47	11.53	10.57	9.548	9.016	9.172	8.889	8.257	8.510	8.366	8.103	8.215	8.223	8.031	8.092	7.419	7.671	6.981	6.534	6.112	5.639	5.179	5.174	4.677	4.448	4.359	4.215	4.165	3.821	3.701	3.634	3.402	3.220	2.986	2.768	2.535	2.636	3.181	4.264	7.495	12.92	18.45	35.81	78.41	145.4	157.8	28.13	14.96	2.302	1.602	1.322	1.317	1.236	1.054	0.970	1.017	0.913	0.826	0.748	0.658	0.567	0.664	0.637
260.0	252.3	149.4	126.3	200.0	431.4	876.8	 4672	9999.9	9999.9	 1636	102.9	33.91	23.70	20.63	15.55	13.13	11.39	11.13	9.982	9.709	9.431	9.101	8.492	8.454	8.115	9.004	8.746	8.443	8.528	7.962	7.961	7.366	6.766	5.985	5.921	5.463	5.133	4.589	4.775	4.356	4.287	4.247	4.171	3.815	3.760	3.480	3.300	3.111	2.823	2.544	2.638	2.645	2.838	3.403	4.594	5.977	9.844	21.99	61.38	133.5	179.3	157.9	24.97	9.790	1.587	1.470	1.267	1.069	1.099	0.990	0.914	0.841	0.770	0.634	0.636	0.604	0.661
265.0	261.2	144.7	109.8	119.3	185.3	277.1	 1145	 6394	9999.9	9999.9	 1382	73.51	32.27	24.62	19.11	15.23	13.38	13.01	11.55	10.74	10.16	9.801	9.017	9.202	8.813	8.961	8.886	8.446	8.391	8.424	8.528	7.696	6.987	6.318	5.849	5.776	5.146	4.639	4.523	4.483	4.236	4.172	4.153	3.968	3.817	3.798	3.535	3.129	2.833	2.693	2.521	2.387	2.497	2.743	2.738	2.965	3.876	6.568	15.57	39.26	94.78	184.1	210.3	145.2	20.03	4.247	1.422	1.404	1.231	1.096	0.857	0.800	0.846	0.759	0.734	0.656	0.597
270.0	287.6	164.9	115.0	102.0	113.2	150.4	335.6	 1546	 5850	9999.9	9999.9	9999.9	95.25	39.75	27.30	21.38	17.14	15.57	14.06	12.38	11.81	10.78	10.13	10.16	9.805	9.606	9.640	9.221	8.948	8.976	8.877	8.092	7.221	6.698	6.208	5.782	5.332	4.865	4.719	4.451	4.180	4.164	4.211	4.040	3.934	3.699	3.585	3.315	3.088	2.792	2.547	2.501	2.321	2.546	2.503	2.609	2.738	3.283	5.028	10.36	23.38	52.74	97.20	156.2	183.7	141.8	104.2	13.69	4.976	1.310	1.094	0.950	0.852	0.877	0.806	0.766	0.664
