Sample:	'1
File name:	Default_20221208_153523.FD3
Run date:	'15:29:02, 12/08/2022
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-005
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/335.0	 1485
2	230.0/500.0	198.5
3	235.0/515.0	175.4
4	240.0/265.0	301.6
5	240.0/525.0	156.5
6	245.0/270.0	290.0
7	245.0/540.0	135.0
8	250.0/275.0	376.9
9	250.0/550.0	112.1
10	255.0/280.0	547.6
11	255.0/565.0	98.41
12	260.0/575.0	96.87
13	265.0/585.0	94.12
14	275.0/310.0	 2778
15	275.0/610.0	153.9
16	280.0/315.0	 2756
17	280.0/620.0	135.9
18	285.0/635.0	107.7
19	315.0/355.0	473.8
20	320.0/365.0	448.3
21	325.0/370.0	422.3
22	330.0/375.0	416.6
23	335.0/380.0	396.4
24	340.0/390.0	354.0
25	345.0/395.0	327.8
26	350.0/400.0	327.5
27	360.0/415.0	264.2
28	365.0/420.0	259.8
29	385.0/445.0	157.9
30	395.0/460.0	112.4
31	400.0/465.0	98.11
32	415.0/485.0	59.19
33	430.0/505.0	36.38
34	445.0/525.0	21.43
35	455.0/540.0	13.44
36	460.0/340.0	3.188
37	460.0/545.0	10.67
38	495.0/270.0	-0.484
39	505.0/275.0	0.234
40	515.0/280.0	0.513
41	520.0/285.0	1.034
42	560.0/310.0	10.87
43	575.0/320.0	10.67
44	585.0/325.0	9.128

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	-103.1	 1013	 3429	921.0	-24.87	-37.47	-32.34	-26.58	-23.18	-19.81	-17.27	-14.67	-12.57	-10.89	-9.020	-7.895	-6.910	-6.226	-5.747	-5.422	-5.121	-4.858	-4.593	-4.275	-4.102	-4.130	-3.951	-3.967	-3.939	-3.989	-3.846	-3.663	-3.534	-3.440	-3.258	-3.008	-2.858	-2.881	-2.833	-2.776	-2.639	-2.450	-2.277	-2.412	-2.549	-2.618	-2.084	1.778	8.561	9.179	3.133	-1.443	-2.291	-2.319	-2.386	-2.466	-2.602	-2.597	-2.632	-2.660	-2.621	-2.694	-2.699	-2.673	-2.736	-2.728	-2.766	-2.794	-2.842	-2.853	-2.845	-2.862	-2.880	-2.936	-2.945	-3.006	-3.093
235.0	-34.94	186.4	 1819	 2923	433.9	-4.042	-31.84	-26.26	-23.13	-19.13	-16.43	-14.41	-12.50	-10.73	-9.142	-7.853	-6.625	-5.979	-5.526	-5.434	-5.038	-4.634	-4.550	-4.316	-4.099	-4.092	-3.866	-3.889	-3.956	-3.929	-3.807	-3.660	-3.522	-3.338	-3.256	-3.036	-2.830	-2.849	-2.806	-2.800	-2.712	-2.664	-2.465	-2.157	-2.179	-2.358	-2.140	-1.480	0.717	3.846	7.584	10.11	5.209	-0.974	-2.329	-2.481	-2.522	-2.582	-2.666	-2.670	-2.638	-2.701	-2.738	-2.713	-2.772	-2.712	-2.769	-2.799	-2.834	-2.848	-2.837	-2.899	-2.902	-2.922	-2.979	-2.989	-3.084
240.0	23.50	43.73	452.4	 2170	 2872	337.5	-17.57	-25.24	-22.53	-18.44	-16.04	-13.96	-12.26	-10.55	-8.525	-7.896	-6.408	-5.995	-5.816	-5.438	-5.143	-4.666	-4.700	-4.277	-4.139	-3.918	-4.010	-4.007	-3.853	-3.969	-3.846	-3.624	-3.592	-3.369	-3.233	-3.014	-2.842	-2.845	-2.839	-2.765	-2.700	-2.711	-2.670	-2.530	-2.215	-1.910	-1.793	-1.991	-1.545	-0.549	1.712	7.140	13.52	11.17	2.434	-1.824	-2.547	-2.578	-2.641	-2.669	-2.628	-2.653	-2.652	-2.683	-2.714	-2.715	-2.743	-2.765	-2.798	-2.877	-2.854	-2.894	-2.876	-2.907	-2.950	-3.016	-3.079
245.0	-20.32	112.8	97.86	659.4	 2750	 2896	235.5	-22.03	-21.23	-17.49	-15.44	-13.73	-12.05	-10.20	-8.729	-7.514	-6.608	-6.005	-5.763	-5.307	-4.926	-4.486	-4.640	-4.271	-3.952	-3.994	-3.916	-3.788	-3.909	-3.981	-3.720	-3.642	-3.520	-3.450	-3.154	-2.975	-2.889	-2.979	-2.791	-2.771	-2.700	-2.708	-2.726	-2.688	-2.467	-2.227	-1.530	-1.704	-1.730	-1.594	-1.038	0.296	4.884	12.38	15.55	9.229	0.364	-2.395	-2.580	-2.667	-2.639	-2.616	-2.699	-2.696	-2.743	-2.692	-2.756	-2.755	-2.827	-2.877	-2.879	-2.877	-2.901	-2.878	-2.944	-3.001	-3.097
250.0	-105.6	35.56	175.7	188.3	813.5	 2489	 3153	 1041	33.81	-16.61	-14.08	-12.73	-11.26	-9.918	-8.319	-7.201	-6.381	-5.763	-5.573	-5.015	-4.742	-4.582	-4.447	-4.295	-3.892	-3.921	-3.841	-3.860	-3.818	-3.845	-3.790	-3.644	-3.488	-3.494	-3.153	-2.933	-2.979	-2.956	-2.815	-2.769	-2.649	-2.721	-2.704	-2.678	-2.527	-2.496	-2.122	-1.785	-1.368	-1.151	-1.225	-1.453	-0.623	1.668	5.854	11.15	15.32	14.67	8.028	0.438	-2.331	-2.658	-2.676	-2.681	-2.714	-2.702	-2.738	-2.712	-2.819	-2.855	-2.852	-2.861	-2.921	-2.862	-2.933	-3.005	-3.068
255.0	-128.2	-66.97	92.03	252.0	230.5	592.1	 2199	 4940	 1563	46.09	-11.99	-10.62	-9.612	-8.987	-7.190	-7.027	-5.987	-5.270	-5.344	-5.005	-4.667	-4.337	-4.305	-4.063	-3.965	-3.872	-3.784	-3.983	-3.793	-3.822	-3.641	-3.632	-3.487	-3.392	-3.148	-2.837	-2.908	-2.926	-2.902	-2.869	-2.687	-2.691	-2.699	-2.631	-2.568	-2.582	-2.204	-2.239	-1.976	-1.445	-0.705	-0.957	-1.428	-1.251	-0.422	0.737	3.263	10.15	22.93	24.36	14.25	1.207	-2.567	-2.675	-2.682	-2.624	-2.730	-2.719	-2.799	-2.830	-2.848	-2.837	-2.848	-2.871	-2.951	-3.007	-3.064
260.0	-136.3	-93.52	-18.12	207.2	273.4	150.1	618.6	 3618	 5828	 1287	10.36	-9.878	-8.654	-8.158	-6.552	-6.187	-5.999	-5.322	-5.163	-5.052	-4.423	-4.382	-4.316	-3.923	-3.858	-3.789	-3.849	-3.803	-3.641	-3.743	-3.660	-3.607	-3.424	-3.416	-3.146	-2.928	-2.998	-2.950	-2.872	-2.947	-2.770	-2.610	-2.671	-2.653	-2.568	-2.581	-2.215	-2.371	-2.160	-1.791	-1.349	-1.004	-0.595	-0.978	-1.664	-1.585	-1.116	0.682	6.901	18.65	31.93	23.93	10.56	-0.660	-2.625	-2.686	-2.741	-2.744	-2.792	-2.814	-2.826	-2.838	-2.903	-2.888	-2.919	-2.990	-3.040
265.0	-134.4	-97.83	-52.93	57.24	301.6	201.8	141.3	 1104	 4972	 6656	189.1	-2.623	-7.024	-7.375	-6.386	-5.997	-5.626	-5.199	-5.109	-4.905	-4.491	-4.261	-4.237	-3.932	-3.830	-3.596	-3.705	-3.761	-3.755	-3.582	-3.683	-3.643	-3.316	-3.358	-3.080	-2.884	-2.945	-3.039	-2.860	-2.881	-2.824	-2.696	-2.665	-2.627	-2.571	-2.535	-2.178	-2.315	-2.136	-1.888	-1.697	-1.846	-1.169	-0.449	-0.551	-1.696	-2.113	-1.717	-0.282	3.143	12.67	27.76	39.45	22.12	6.873	-2.043	-2.652	-2.740	-2.809	-2.802	-2.887	-2.852	-2.881	-2.832	-2.902	-2.992	-3.079
270.0	-124.0	-90.09	-57.75	-22.21	102.6	290.0	224.9	274.2	 1464	 5060	 7097	 2475	38.31	-4.776	-5.041	-4.732	-5.015	-4.820	-4.801	-4.364	-4.137	-4.115	-3.922	-3.636	-3.836	-3.605	-3.644	-3.658	-3.688	-3.627	-3.630	-3.579	-3.318	-3.302	-3.061	-2.817	-2.857	-2.911	-2.873	-2.871	-2.763	-2.768	-2.724	-2.530	-2.501	-2.503	-2.179	-2.292	-2.154	-1.908	-1.778	-2.129	-1.968	-1.526	-0.948	-0.484	-0.801	-1.663	-1.872	-1.142	1.028	5.637	14.73	25.18	35.85	31.57	13.03	4.281	-2.131	-2.720	-2.810	-2.803	-2.785	-2.859	-2.898	-2.957	-3.009
