Sample:	'1
File name:	Default_20230208_115842.FD3
Run date:	'11:52:21, 02/08/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/355.0	321.7
2	230.0/620.0	9.526
3	235.0/380.0	340.4
4	240.0/410.0	361.6
5	240.0/525.0	106.2
6	245.0/415.0	366.5
7	245.0/460.0	358.4
8	245.0/535.0	89.06
9	250.0/420.0	364.7
10	250.0/430.0	364.1
11	250.0/550.0	74.60
12	255.0/280.0	207.3
13	255.0/435.0	363.7
14	255.0/560.0	60.47
15	260.0/570.0	44.48
16	265.0/585.0	38.72
17	270.0/300.0	347.5
18	270.0/425.0	359.3
19	270.0/595.0	33.48
20	275.0/305.0	414.5
21	275.0/610.0	29.56
22	280.0/310.0	405.3
23	280.0/350.0	480.3
24	280.0/620.0	26.42
25	285.0/315.0	403.6
26	285.0/630.0	20.59
27	290.0/325.0	389.5
28	305.0/345.0	253.9
29	310.0/350.0	234.0
30	315.0/355.0	231.1
31	320.0/360.0	240.0
32	325.0/370.0	237.1
33	330.0/375.0	239.8
34	335.0/380.0	243.5
35	350.0/400.0	216.0
36	365.0/420.0	187.6
37	415.0/485.0	43.41
38	430.0/505.0	24.96
39	440.0/515.0	17.70
40	445.0/525.0	14.64
41	460.0/545.0	7.913
42	555.0/350.0	2.274
43	560.0/340.0	2.373
44	565.0/345.0	2.369
45	570.0/315.0	2.510
46	575.0/320.0	2.263
47	585.0/325.0	2.349

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	15.60	361.4	903.3	231.2	6.385	1.991	1.552	1.249	1.218	0.995	0.994	0.850	0.749	0.705	0.549	0.474	0.418	0.440	0.381	0.382	0.368	0.320	0.351	0.296	0.323	0.282	0.265	0.260	0.206	0.230	0.213	0.221	0.159	0.153	0.197	0.280	0.260	0.240	0.255	0.177	0.188	0.172	0.146	0.162	0.140	0.146	0.179	0.935	2.981	3.432	1.551	0.313	0.108	0.088	0.082	0.073	0.068	0.050	0.057	0.051	0.040	0.029	0.041	0.035	0.028	0.031	0.030	0.025	0.032	0.025	0.023	0.013	0.021	0.019	0.028	0.009	0.018
235.0	12.20	111.3	800.7	 1375	316.2	10.50	2.244	1.604	1.816	1.642	1.155	0.977	0.742	0.656	0.545	0.625	0.533	0.540	0.466	0.378	0.371	0.329	0.340	0.338	0.367	0.237	0.317	0.243	0.282	0.234	0.219	0.226	0.149	0.157	0.165	0.189	0.231	0.288	0.220	0.190	0.196	0.165	0.124	0.174	0.171	0.167	0.146	0.331	1.156	2.446	4.941	6.091	3.258	0.617	0.099	0.079	0.114	0.090	0.051	0.055	0.061	0.055	0.040	0.058	0.047	0.041	0.060	0.019	0.057	0.029	0.020	0.013	0.024	0.027	0.020	0.022	0.009
240.0	25.87	38.07	293.3	 1478	 1677	243.3	5.145	2.145	1.919	1.689	1.622	1.287	1.204	0.923	0.579	0.629	0.455	0.596	0.477	0.383	0.378	0.348	0.372	0.335	0.343	0.286	0.282	0.180	0.268	0.190	0.231	0.180	0.182	0.154	0.158	0.200	0.177	0.259	0.163	0.205	0.206	0.166	0.164	0.161	0.221	0.233	0.166	0.210	0.395	0.736	2.363	6.684	9.821	7.432	2.524	0.258	0.093	0.104	0.078	0.080	0.068	0.053	0.045	0.054	0.029	0.024	0.039	0.010	0.050	0.022	0.044	0.025	0.044	0.017	0.012	0.030	0.016
245.0	27.72	44.42	82.20	618.9	 2140	 1643	162.3	3.497	2.518	1.831	1.565	1.526	1.284	1.045	0.899	0.707	0.577	0.600	0.534	0.503	0.414	0.377	0.345	0.320	0.327	0.286	0.313	0.262	0.254	0.211	0.248	0.199	0.191	0.188	0.142	0.177	0.157	0.184	0.223	0.225	0.200	0.213	0.152	0.165	0.207	0.215	0.252	0.305	0.294	0.279	0.632	2.150	5.985	10.86	11.68	6.389	1.465	0.147	0.067	0.077	0.044	0.060	0.034	0.050	0.058	0.040	0.032	0.029	0.029	0.031	0.031	0.025	0.035	0.022	0.014	0.024	0.028
250.0	18.50	54.70	89.15	172.1	796.8	 2002	 2039	622.9	23.36	2.970	2.274	1.642	1.487	1.230	0.955	0.810	0.709	0.592	0.519	0.451	0.441	0.380	0.396	0.390	0.312	0.271	0.307	0.302	0.283	0.250	0.213	0.206	0.182	0.197	0.155	0.135	0.138	0.159	0.180	0.198	0.238	0.201	0.172	0.180	0.164	0.177	0.185	0.342	0.401	0.442	0.375	0.627	1.529	3.510	6.693	9.991	12.05	10.26	5.705	1.474	0.127	0.077	0.076	0.060	0.060	0.042	0.037	0.034	0.032	0.028	0.036	0.042	0.025	0.028	0.023	0.022	0.017
255.0	7.831	18.03	87.72	143.8	206.2	557.7	 1941	 2986	241.5	19.81	3.760	2.157	1.811	1.341	1.035	0.880	0.807	0.719	0.581	0.508	0.426	0.468	0.495	0.446	0.328	0.279	0.316	0.283	0.319	0.255	0.288	0.231	0.192	0.192	0.195	0.155	0.127	0.146	0.117	0.168	0.230	0.256	0.201	0.187	0.177	0.219	0.164	0.182	0.254	0.392	0.592	0.693	0.633	0.878	1.605	2.492	4.659	10.13	17.44	17.06	8.255	1.423	0.126	0.073	0.076	0.060	0.037	0.064	0.018	0.033	0.039	0.035	0.034	0.014	0.048	0.012	0.034
260.0	7.823	7.220	38.67	135.7	140.8	145.3	661.6	 2730	 2911	197.5	10.13	3.500	2.130	1.825	1.270	1.149	0.902	0.725	0.591	0.704	0.540	0.560	0.427	0.486	0.305	0.378	0.371	0.321	0.325	0.268	0.281	0.268	0.250	0.192	0.205	0.152	0.177	0.147	0.175	0.122	0.229	0.243	0.232	0.199	0.183	0.169	0.153	0.147	0.195	0.191	0.392	0.773	0.880	0.564	0.557	0.684	1.198	2.838	8.170	15.84	21.61	16.19	5.973	0.688	0.083	0.065	0.046	0.045	0.022	0.045	0.049	0.019	0.038	0.026	0.016	0.022	0.028
265.0	6.782	6.048	13.41	76.54	167.9	97.03	165.7	 1037	 3341	 2791	156.1	5.580	2.603	1.914	1.540	1.309	1.096	0.828	0.705	0.802	0.566	0.579	0.446	0.498	0.396	0.474	0.330	0.307	0.288	0.305	0.250	0.241	0.248	0.181	0.197	0.157	0.144	0.151	0.152	0.157	0.146	0.205	0.210	0.266	0.248	0.207	0.165	0.169	0.166	0.135	0.228	0.362	0.751	0.985	0.827	0.367	0.425	0.765	2.054	4.874	12.16	21.06	23.65	13.12	3.240	0.237	0.077	0.069	0.040	0.055	0.075	0.034	0.054	0.042	0.051	0.012	0.019
270.0	12.16	14.22	15.22	26.67	89.33	153.9	125.1	258.5	 1137	 2805	 2612	670.2	38.47	3.015	2.200	1.746	1.165	1.085	0.801	0.763	0.660	0.585	0.541	0.460	0.463	0.401	0.396	0.347	0.374	0.314	0.318	0.267	0.228	0.257	0.213	0.197	0.154	0.161	0.160	0.141	0.151	0.168	0.180	0.206	0.247	0.235	0.173	0.233	0.209	0.190	0.160	0.198	0.307	0.471	0.800	0.925	0.822	0.568	0.614	1.202	2.951	6.321	11.66	16.86	19.70	16.71	9.797	2.856	0.244	0.079	0.070	0.037	0.055	0.042	0.041	0.032	0.032
