Sample:	'1
File name:	Default_20231010_191841.FD3
Run date:	'19:12:20, 10/10/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	235.0/355.0	751.3
2	240.0/265.0	92.30
3	245.0/270.0	90.17
4	250.0/275.0	119.6
5	255.0/285.0	131.2
6	260.0/290.0	148.1
7	265.0/295.0	200.9
8	270.0/300.0	273.7
9	275.0/305.0	320.0
10	275.0/435.0	 3420
11	280.0/310.0	325.9
12	285.0/320.0	338.0
13	320.0/360.0	601.2
14	335.0/435.0	 2078
15	565.0/435.0	12.49

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	-7.733	196.1	468.4	78.20	-2.033	-2.102	-1.670	-1.251	-0.768	-0.606	-0.495	-0.118	0.397	0.255	0.182	0.169	0.117	0.091	0.073	0.238	0.187	0.314	0.323	0.353	0.308	0.320	0.190	0.212	0.126	0.137	0.061	0.101	0.059	-0.016	0.026	0.035	0.057	0.001	-0.012	-0.063	-0.067	-0.071	-0.109	-0.079	-0.097	-0.101	-0.068	0.190	0.900	1.262	0.550	-0.050	-0.159	-0.153	-0.170	-0.183	-0.206	-0.238	-0.218	-0.251	-0.221	-0.274	-0.237	-0.227	-0.248	-0.265	-0.278	-0.286	-0.256	-0.270	-0.290	-0.318	-0.306	-0.302	-0.322	-0.344	-0.354
235.0	-10.87	57.85	486.9	534.5	134.7	0.408	-2.242	-0.780	-1.645	-0.927	-0.512	-0.320	0.193	0.176	0.392	0.311	0.098	0.085	0.197	0.094	0.203	0.434	0.191	0.382	0.380	0.394	0.204	0.236	0.148	0.168	0.102	0.077	0.082	-0.001	0.013	-0.010	0.012	-0.032	0.030	-0.051	-0.031	-0.026	-0.120	-0.043	-0.123	-0.111	-0.074	-0.021	0.266	0.881	1.844	2.409	1.279	0.091	-0.189	-0.200	-0.184	-0.228	-0.249	-0.252	-0.232	-0.332	-0.213	-0.265	-0.329	-0.289	-0.216	-0.293	-0.243	-0.285	-0.337	-0.318	-0.265	-0.338	-0.347	-0.378	-0.360
240.0	-7.164	8.931	193.8	693.6	483.3	97.62	-0.199	-1.027	-0.270	-0.265	0.079	-0.068	0.357	0.334	0.193	0.257	0.139	0.032	0.149	0.386	0.322	0.390	0.427	0.330	0.438	0.234	0.134	0.183	0.097	0.185	-0.005	0.158	0.088	-0.001	-0.036	0.069	-0.060	-0.037	-0.011	-0.097	-0.012	-0.050	-0.150	-0.100	-0.111	-0.086	-0.020	-0.068	-0.029	0.167	0.855	2.633	3.822	2.900	0.935	-0.101	-0.181	-0.241	-0.188	-0.234	-0.229	-0.230	-0.195	-0.255	-0.313	-0.225	-0.236	-0.232	-0.259	-0.289	-0.322	-0.300	-0.311	-0.248	-0.327	-0.361	-0.311
245.0	0.014	10.05	45.44	330.3	936.8	401.0	57.45	0.723	0.339	0.112	0.474	0.370	0.487	0.155	0.072	0.257	0.173	0.159	0.204	0.392	0.184	0.259	0.444	0.403	0.374	0.298	0.306	0.172	0.215	0.144	0.135	0.122	0.120	0.061	-0.014	0.049	-0.046	-0.028	-0.008	-0.025	-0.009	0.012	-0.027	-0.062	-0.045	-0.051	0.046	-0.006	-0.057	-0.023	0.125	0.774	2.417	4.870	4.972	2.606	0.344	-0.194	-0.152	-0.220	-0.271	-0.257	-0.272	-0.206	-0.306	-0.252	-0.267	-0.254	-0.240	-0.309	-0.288	-0.345	-0.304	-0.287	-0.316	-0.335	-0.258
250.0	-11.85	20.76	45.48	88.20	400.5	885.0	754.2	135.1	6.094	0.599	0.118	0.212	0.544	0.465	0.719	0.251	0.165	0.360	0.191	0.431	0.422	0.420	0.496	0.427	0.414	0.333	0.344	0.187	0.149	0.137	0.107	0.121	0.103	0.038	0.028	0.036	-0.044	-0.107	-0.078	0.004	0.006	-0.003	-0.029	-0.055	-0.059	-0.063	-0.029	0.016	0.022	0.034	0.071	0.097	0.463	1.510	2.932	4.528	5.813	4.763	2.346	0.449	-0.152	-0.234	-0.250	-0.198	-0.275	-0.274	-0.276	-0.272	-0.287	-0.308	-0.308	-0.316	-0.324	-0.292	-0.331	-0.350	-0.285
255.0	-13.67	2.933	52.41	72.96	99.92	279.6	985.5	 1264	190.4	5.987	0.677	1.272	0.553	0.517	0.499	0.329	0.273	0.493	0.225	0.384	0.391	0.509	0.475	0.394	0.389	0.494	0.252	0.231	0.312	0.239	0.121	0.033	0.056	-0.065	0.074	-0.028	0.022	-0.095	-0.147	-0.086	0.004	0.014	-0.006	-0.099	-0.029	-0.100	-0.091	-0.052	-0.072	0.041	0.269	0.203	0.085	0.257	0.535	1.017	2.259	5.177	8.485	8.119	3.912	0.438	-0.158	-0.225	-0.279	-0.206	-0.301	-0.293	-0.266	-0.307	-0.193	-0.356	-0.247	-0.349	-0.292	-0.365	-0.333
260.0	-11.75	-6.959	23.93	80.33	64.06	69.49	386.1	 1394	 1276	143.3	2.879	1.478	0.807	1.129	0.937	0.737	0.323	0.432	0.354	0.235	0.517	0.489	0.499	0.539	0.391	0.368	0.390	0.207	0.223	0.132	0.053	0.172	0.030	0.002	-0.025	-0.019	-0.045	-0.132	-0.110	-0.102	-0.077	-0.045	-0.066	-0.025	-0.056	-0.106	-0.076	-0.074	-0.054	0.002	0.100	0.278	0.205	0.159	0.076	0.138	0.465	1.380	3.999	8.195	11.10	7.609	2.404	0.075	-0.246	-0.261	-0.202	-0.173	-0.231	-0.301	-0.216	-0.263	-0.291	-0.307	-0.268	-0.366	-0.319
265.0	-10.24	-10.50	4.527	49.39	92.30	45.77	96.34	606.0	 1696	 1166	103.8	2.433	1.402	1.223	0.736	1.003	0.346	0.682	0.483	0.306	0.621	0.525	0.630	0.476	0.531	0.459	0.435	0.200	0.070	0.223	0.222	0.126	0.093	0.124	0.061	-0.043	-0.040	-0.073	-0.078	-0.108	-0.046	-0.041	-0.109	0.031	-0.009	-0.054	-0.038	-0.036	-0.038	-0.071	-0.025	0.062	0.268	0.355	0.209	0.067	-0.021	0.182	0.801	2.450	6.308	11.33	11.79	6.058	1.247	-0.222	-0.244	-0.225	-0.267	-0.330	-0.272	-0.248	-0.301	-0.299	-0.343	-0.399	-0.330
270.0	-10.41	-6.667	0.306	13.08	58.90	90.17	64.79	151.5	646.2	 1475	 1449	443.6	20.76	1.713	1.368	0.887	0.620	0.652	0.421	0.366	0.547	0.612	0.514	0.588	0.588	0.379	0.337	0.245	0.208	0.151	0.156	0.142	0.150	0.114	0.108	-0.018	-0.025	-0.061	-0.130	-0.108	-0.164	-0.132	-0.080	-0.013	-0.057	-0.022	0.010	-0.036	-0.088	-0.052	-0.084	-0.084	-0.045	0.089	0.348	0.480	0.277	0.079	0.070	0.460	1.369	3.467	6.251	8.969	10.58	8.731	4.779	1.030	-0.163	-0.247	-0.256	-0.250	-0.330	-0.280	-0.294	-0.327	-0.331
275.0	-4.571	6.069	7.031	6.500	16.61	58.61	119.6	84.15	158.3	425.7	 1333	 2011	628.9	16.71	1.682	1.512	0.969	0.672	0.511	0.460	0.737	0.706	0.506	0.545	0.680	0.436	0.331	0.231	0.182	0.259	0.255	0.185	0.125	0.081	0.073	-0.044	-0.009	-0.032	-0.075	-0.108	-0.143	-0.122	-0.034	-0.040	-0.051	-0.063	0.112	-0.017	-0.026	0.065	-0.057	-0.100	-0.065	-0.007	0.018	0.147	0.377	0.579	0.412	0.152	0.209	0.720	1.299	1.944	3.608	7.790	13.27	12.77	6.280	0.889	-0.231	-0.240	-0.264	-0.259	-0.300	-0.333	-0.305
280.0	-4.610	11.80	19.72	10.94	9.506	24.22	97.91	121.6	75.85	117.7	464.2	 1737	 1951	116.2	7.353	1.796	1.352	0.958	0.754	0.697	0.715	0.564	0.592	0.701	0.644	0.508	0.369	0.298	0.195	0.312	0.196	0.260	0.117	0.076	0.055	0.002	-0.025	-0.076	-0.069	-0.173	-0.140	-0.104	-0.128	-0.119	-0.081	-0.022	0.043	0.024	0.052	0.130	0.026	-0.095	-0.072	-0.050	-0.084	-0.067	0.063	0.356	0.574	0.622	0.295	0.205	0.116	0.360	0.801	2.098	5.596	11.33	15.16	11.40	3.746	0.048	-0.190	-0.261	-0.269	-0.373	-0.318
285.0	-2.966	23.00	30.56	15.55	12.69	14.75	50.66	131.2	120.0	65.86	143.4	669.4	 1921	 1680	88.84	3.958	1.671	1.319	1.036	1.013	0.613	0.767	0.846	0.703	0.501	0.614	0.500	0.448	0.451	0.250	0.186	0.208	0.249	0.076	0.065	0.093	-0.015	-0.090	-0.146	-0.121	-0.173	-0.095	-0.115	-0.073	-0.076	-0.039	0.079	0.036	0.030	0.149	0.065	0.013	-0.050	-0.067	-0.114	-0.059	-0.023	0.068	0.249	0.615	0.757	0.436	0.082	0.030	0.182	0.526	1.311	3.297	7.900	13.89	14.90	8.598	1.633	-0.227	-0.276	-0.322	-0.293
