Sample:	'1
File name:	Default.FD3
Run date:	'15:05:38, 10/09/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	275.0/330.0	827.3
2	275.0/615.0	55.33

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	875.0	9999.9	9999.9	 3824	106.0	39.03	32.20	28.20	25.19	23.98	22.71	21.80	21.39	20.58	19.72	20.02	19.80	20.14	20.64	20.89	20.87	20.90	20.93	21.48	21.46	21.38	21.44	20.70	21.03	21.56	21.53	21.36	21.70	21.98	20.69	20.07	19.20	18.30	17.25	16.52	16.00	15.37	15.21	15.19	14.74	14.93	19.15	49.34	98.32	96.56	50.54	16.08	12.18	11.67	11.39	11.29	11.11	10.79	10.01	9.641	9.023	8.531	8.163	7.987	7.934	7.671	7.280	6.789	6.323	5.758	5.125	4.600	4.123	3.747	3.441	3.207	3.028
235.0	284.4	 3346	9999.9	9999.9	 3144	170.9	42.35	36.18	30.73	27.97	26.61	24.14	24.09	22.78	21.36	20.94	21.38	21.59	21.23	22.00	21.54	21.89	21.47	22.09	22.24	22.51	22.19	21.68	21.17	22.07	21.89	21.69	21.29	21.57	21.34	20.80	19.07	18.99	17.57	16.82	16.44	16.02	15.50	15.33	15.50	14.93	15.65	22.98	39.95	70.97	106.6	126.0	26.36	19.58	12.43	11.84	11.55	10.89	10.47	9.791	9.108	8.491	8.168	8.309	8.105	7.960	7.544	6.814	6.618	5.685	5.157	4.697	3.931	3.820	3.596	3.399	2.888
240.0	157.3	843.3	 4953	9999.9	9999.9	 2399	100.3	46.11	38.04	33.19	30.64	27.93	26.02	23.70	23.30	23.13	22.34	22.35	22.60	22.72	22.93	22.47	22.36	22.74	22.53	23.35	23.52	23.05	22.30	22.56	21.94	22.17	20.91	21.33	21.19	20.94	19.70	19.04	17.75	17.57	16.55	16.40	15.68	15.71	15.40	15.09	14.90	16.79	20.07	28.56	55.20	129.2	166.3	135.4	25.34	16.50	11.56	11.00	10.74	10.09	9.114	8.996	8.440	8.204	8.034	8.006	7.499	7.044	6.372	5.459	5.265	4.947	4.124	3.843	3.584	3.393	2.945
245.0	123.7	277.7	 1265	 8109	9999.9	9999.9	 1695	70.46	47.34	42.00	36.76	32.95	30.15	26.94	25.71	24.60	24.09	23.71	24.04	23.75	23.68	22.89	23.82	23.25	23.01	23.66	24.15	24.15	23.54	23.67	22.76	22.32	20.71	20.99	20.70	20.75	20.35	19.06	18.57	18.02	17.23	16.63	16.42	15.86	15.76	15.24	15.08	15.46	15.40	17.14	23.11	49.48	110.3	197.8	188.1	120.8	22.93	12.56	10.94	10.35	9.607	9.182	8.624	8.354	8.106	7.944	7.394	7.220	6.084	5.884	5.434	4.848	4.236	3.844	3.811	3.411	3.115
250.0	127.0	150.9	361.3	 2043	 8308	9999.9	9999.9	 6623	132.0	63.98	51.12	44.09	37.50	32.56	30.40	28.12	26.58	26.26	26.61	25.29	25.64	23.76	24.04	24.53	24.57	24.75	24.62	25.06	25.12	24.40	23.12	22.65	21.26	20.94	20.59	20.52	20.23	19.75	18.74	18.41	17.43	17.16	16.79	16.32	16.12	15.41	15.44	15.11	14.66	14.56	15.34	21.13	35.61	70.52	118.8	183.1	209.6	162.8	94.43	18.21	11.55	9.689	8.967	8.703	8.351	8.156	7.582	7.223	6.403	5.830	5.311	4.746	4.396	4.112	3.667	3.433	3.220
255.0	144.2	119.0	162.0	533.0	 1934	 4732	9999.9	9999.9	9999.9	164.7	76.04	60.51	51.34	42.77	38.33	34.26	30.55	30.48	30.06	28.48	27.43	26.53	25.12	26.11	25.80	25.97	26.10	26.27	26.32	25.54	25.40	23.69	22.76	21.69	20.40	20.27	19.38	19.66	19.14	18.45	17.97	17.28	17.54	16.88	16.35	16.52	15.36	15.39	14.96	14.43	13.61	14.76	17.63	25.34	36.26	52.66	88.85	195.0	334.3	215.5	144.8	21.48	10.35	9.102	8.744	8.712	7.827	7.204	6.576	6.129	5.431	4.912	4.290	4.190	3.798	3.599	3.294
260.0	148.7	121.9	121.7	202.2	517.2	 1185	 7878	9999.9	9999.9	 1603	142.0	82.78	66.12	52.78	45.92	39.24	35.28	35.11	32.30	30.59	29.35	28.18	26.85	27.46	27.77	27.51	26.82	26.76	27.17	26.78	26.01	25.79	23.67	22.39	20.40	20.29	19.59	19.53	19.24	19.35	18.65	17.69	17.54	17.58	16.79	17.16	16.07	15.59	14.72	14.25	13.79	13.48	13.92	15.09	17.69	21.54	29.79	62.22	161.1	313.4	442.8	207.6	28.53	17.05	9.582	8.828	8.331	7.412	6.734	6.402	5.733	4.979	4.496	4.158	3.749	3.610	3.444
265.0	153.3	140.0	112.3	127.6	203.0	359.5	 2013	9999.9	9999.9	9999.9	 1354	128.8	87.14	69.81	55.06	47.28	42.26	38.44	36.28	34.01	32.03	30.14	28.41	28.56	28.51	28.45	27.04	27.90	28.22	27.42	26.86	26.82	24.83	22.74	21.32	20.44	20.36	19.42	19.13	19.15	18.96	17.70	17.59	17.84	17.16	16.91	16.62	16.34	15.09	14.51	13.55	13.20	12.96	13.12	13.89	14.68	15.90	23.14	46.44	107.4	276.5	468.6	492.1	187.9	24.60	11.03	8.581	7.781	7.067	6.823	5.843	5.282	4.778	4.302	3.861	3.577	3.615
270.0	188.2	154.0	123.0	118.8	133.0	180.1	557.3	 2629	9999.9	9999.9	9999.9	9999.9	422.5	105.5	80.44	65.25	53.12	47.94	43.77	39.93	37.33	34.36	32.49	31.44	30.98	30.75	30.14	29.56	29.49	29.42	28.75	27.74	26.17	24.82	23.22	21.68	20.58	19.81	18.97	18.70	18.62	18.35	18.17	18.13	18.22	17.88	17.30	16.62	15.71	14.79	14.22	13.51	12.85	13.12	13.07	13.20	13.38	14.76	19.60	32.88	73.87	155.5	291.0	429.9	383.7	364.3	118.7	18.22	10.50	7.431	6.349	5.840	5.029	4.681	4.321	3.942	3.815
