Sample:	'1
File name:	Default_20230523_162734.FD3
Run date:	'16:21:14, 05/23/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/505.0	95.46
2	240.0/525.0	66.89
3	260.0/440.0	250.1
4	265.0/430.0	252.0
5	265.0/585.0	29.32
6	270.0/420.0	252.7
7	270.0/595.0	30.59
8	275.0/305.0	434.7
9	275.0/605.0	30.35
10	280.0/310.0	417.8
11	280.0/340.0	352.6
12	280.0/615.0	27.38
13	310.0/350.0	124.0
14	310.0/405.0	205.1
15	315.0/355.0	126.0
16	315.0/410.0	203.6
17	320.0/360.0	138.7
18	325.0/370.0	142.9
19	330.0/375.0	149.6
20	335.0/380.0	161.2
21	350.0/400.0	155.6
22	365.0/420.0	142.8
23	550.0/305.0	4.635

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	42.04	449.3	799.3	189.3	9.170	5.928	4.877	4.384	3.533	3.457	3.218	2.866	2.472	2.048	1.765	1.536	1.496	1.329	1.312	1.175	1.155	1.059	1.093	1.080	1.063	0.953	1.012	1.030	0.969	0.992	1.013	0.938	0.952	0.931	0.945	0.860	0.908	0.941	0.895	0.886	0.882	0.957	0.976	0.932	0.806	0.823	1.084	3.398	7.562	7.555	3.565	1.170	0.711	0.653	0.658	0.678	0.710	0.724	0.667	0.715	0.714	0.707	0.679	0.683	0.699	0.703	0.734	0.689	0.692	0.717	0.646	0.698	0.689	0.672	0.655	0.696	0.706
235.0	35.74	133.0	526.0	777.7	225.1	13.18	5.389	4.475	3.690	3.263	3.111	2.693	2.724	2.176	1.732	1.746	1.417	1.393	1.307	1.138	1.293	1.125	1.179	1.021	1.081	1.024	1.007	1.019	1.027	0.998	1.008	0.950	0.914	0.879	0.901	0.823	0.806	0.860	0.923	0.833	0.861	0.858	0.961	0.976	0.862	0.786	0.820	1.346	2.587	4.695	7.285	9.119	5.928	1.849	0.763	0.628	0.677	0.746	0.728	0.721	0.717	0.716	0.638	0.792	0.692	0.652	0.636	0.784	0.672	0.770	0.685	0.735	0.726	0.726	0.655	0.688	0.876
240.0	48.68	46.83	170.9	707.7	912.1	183.4	8.365	4.791	4.076	3.847	3.124	2.996	2.902	2.253	2.038	1.714	1.616	1.243	1.473	1.172	1.264	1.042	1.095	1.096	1.095	1.015	1.075	1.124	0.998	1.055	0.982	0.943	0.882	0.840	0.860	0.918	0.794	0.920	0.914	0.805	0.784	0.908	0.881	0.802	0.901	0.991	0.819	0.891	1.114	1.669	3.401	8.524	12.89	11.07	4.886	1.190	0.766	0.757	0.686	0.701	0.705	0.729	0.667	0.700	0.715	0.664	0.638	0.641	0.697	0.785	0.616	0.765	0.811	0.812	0.739	0.733	0.749
245.0	40.82	47.59	53.14	268.7	 1012	990.4	133.4	5.792	4.970	3.830	3.554	3.025	2.945	2.142	1.959	1.739	1.639	1.152	1.489	1.270	1.324	1.139	1.174	1.145	1.014	1.066	1.118	1.155	1.107	1.127	1.083	1.054	0.886	0.922	0.999	0.959	0.846	0.914	0.919	0.809	0.916	0.826	0.911	0.848	0.846	1.080	0.881	0.920	0.880	0.916	1.264	3.056	7.448	14.04	16.84	11.26	3.902	0.927	0.715	0.725	0.682	0.751	0.674	0.714	0.737	0.639	0.706	0.605	0.649	0.722	0.723	0.699	0.732	0.741	0.643	0.768	0.684
250.0	25.36	41.19	49.97	77.31	356.6	 1034	 1284	490.2	29.52	4.852	4.377	3.550	2.983	2.421	2.015	1.996	1.675	1.558	1.438	1.278	1.346	1.179	1.184	1.211	1.084	1.111	0.986	1.095	1.043	1.031	1.135	1.005	0.850	0.861	0.952	0.906	0.814	0.880	0.858	0.884	0.873	0.865	0.844	0.862	0.847	0.896	0.812	0.938	1.013	0.909	0.891	1.246	2.282	4.742	9.137	14.64	20.40	19.32	12.00	4.327	1.056	0.756	0.750	0.702	0.719	0.672	0.688	0.672	0.718	0.732	0.680	0.706	0.718	0.719	0.688	0.697	0.730
255.0	18.73	21.05	43.23	59.42	96.19	272.9	 1015	 1811	788.7	30.18	5.003	4.234	3.436	2.931	2.335	2.002	1.728	1.646	1.676	1.311	1.307	1.176	1.213	1.151	1.065	1.094	1.076	1.150	1.009	1.028	1.022	1.098	0.950	0.954	0.932	0.856	0.895	0.819	0.871	0.985	0.823	0.922	0.906	0.894	0.848	0.880	0.749	0.838	0.818	0.975	0.997	1.187	1.251	1.645	2.634	4.010	7.417	16.37	29.76	31.30	19.45	5.210	1.005	0.684	0.677	0.736	0.769	0.653	0.715	0.823	0.689	0.664	0.727	0.746	0.685	0.742	0.567
260.0	20.49	15.81	23.56	50.66	58.69	73.32	318.6	 1498	 2281	170.3	14.87	5.025	4.060	3.124	2.739	2.180	1.765	1.698	1.693	1.468	1.195	1.218	1.336	1.308	1.076	0.999	1.129	1.030	1.084	1.029	0.963	1.017	0.944	0.927	0.924	0.828	0.842	0.934	0.907	0.798	0.823	0.973	0.953	0.940	0.908	0.854	0.793	0.860	0.729	0.816	0.818	1.156	1.293	1.161	1.185	1.494	2.250	4.947	12.78	27.48	41.28	30.85	16.15	2.819	0.745	0.687	0.799	0.756	0.752	0.768	0.715	0.764	0.722	0.712	0.703	0.790	0.621
265.0	22.15	15.37	12.22	28.20	59.30	46.52	82.60	516.7	 2115	 2240	139.0	8.036	4.675	3.539	2.844	2.473	2.046	1.922	1.525	1.513	1.459	1.273	1.164	1.274	1.238	1.227	1.255	1.090	1.164	1.133	1.116	1.065	0.982	0.925	0.966	0.884	0.882	0.892	0.824	0.837	0.836	0.831	0.910	0.965	0.802	0.863	0.883	0.818	0.762	0.787	0.700	0.904	1.171	1.266	1.081	1.003	1.167	1.837	3.606	8.519	21.42	40.22	49.97	27.67	10.49	1.452	0.750	0.774	0.743	0.732	0.771	0.728	0.810	0.666	0.695	0.766	0.728
270.0	45.38	32.23	21.05	16.96	33.82	57.37	57.36	134.3	656.6	 1800	 2380	575.1	41.02	4.692	3.360	2.898	2.358	1.998	1.762	1.631	1.572	1.370	1.267	1.281	1.180	1.245	1.122	1.017	1.221	1.116	1.104	1.086	1.071	0.963	0.932	1.010	0.922	0.990	0.935	0.938	0.989	0.897	0.970	1.020	1.030	1.052	0.977	0.957	0.851	0.779	0.706	0.838	0.884	1.037	1.173	1.237	1.401	1.283	1.538	2.600	5.621	11.94	22.65	33.84	35.41	39.77	19.68	9.826	1.720	0.886	0.744	0.765	0.744	0.743	0.753	0.797	0.806
